category,name,latitude,longitude,is_closed,rating,url,review_count,transactions,address,zip_code
pubs,Beer 39,37.8102162440931,-122.410622835159,False,3.5,https://www.yelp.com/biz/beer-39-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,135,[],"['39 Pier', 'Ste 160', 'San Francisco, CA 94133']",94133
cafes,Darwin Cafe,37.7806091,-122.3961443,False,4.0,https://www.yelp.com/biz/darwin-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,592,[],"['212 Ritch St', 'San Francisco, CA 94107']",94107
sushi,Little Sushi Bar,37.783851,-122.482575,False,4.5,https://www.yelp.com/biz/little-sushi-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,36,"['pickup', 'delivery']","['200 23rd Ave', 'San Francisco, CA 94121']",94121
sandwiches,The Grove Yerba Buena,37.786555,-122.401971,False,3.5,https://www.yelp.com/biz/the-grove-yerba-buena-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1933,[],"['690 Mission St', 'San Francisco, CA 94105']",94105
bakeries,"La Boulangerie de San Francisco, Pine",37.78762,-122.43403,False,4.5,https://www.yelp.com/biz/la-boulangerie-de-san-francisco-pine-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,755,['pickup'],"['2325 Pine St', 'San Francisco, CA 94115']",94115
indpak,Amirah,37.8051,-122.42334,False,4.5,https://www.yelp.com/biz/amirah-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,59,"['delivery', 'pickup']","['993 N Point St', 'San Francisco, CA 94109']",94109
korean,Stone Korean Kitchen,37.7954345974864,-122.395933834324,False,3.0,https://www.yelp.com/biz/stone-korean-kitchen-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,799,"['delivery', 'pickup']","['4 Embarcadero Ctr', 'Street Level', 'San Francisco, CA 94111']",94111
cafes,Fueling Station,37.79933,-122.42215,False,4.5,https://www.yelp.com/biz/fueling-station-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,158,[],"['2436 Polk St', 'San Francisco, CA 94109']",94109
vietnamese,World Of Noodle,37.75552,-122.41955,False,3.5,https://www.yelp.com/biz/world-of-noodle-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,22,"['delivery', 'pickup']","['3230 22nd St', 'San Francisco, CA 94110']",94110
southern,Keith's Chicken N Waffles,37.6868567,-122.4695859,False,4.5,https://www.yelp.com/biz/keiths-chicken-n-waffles-daly-city?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,580,['pickup'],"['270 San Pedro Rd', 'Daly City, CA 94014']",94014
newamerican,MKT Restaurant and Bar,37.786479,-122.404332,False,3.5,https://www.yelp.com/biz/mkt-restaurant-and-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,172,[],"['757 Market St', 'San Francisco, CA 94103']",94103
breakfast_brunch,Cafe Réveille,37.7710554824632,-122.432099291995,False,4.0,https://www.yelp.com/biz/cafe-r%C3%A9veille-san-francisco-8?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,103,['pickup'],"['201 Steiner St', 'San Francisco, CA 94117']",94117
sandwiches,The Sandwich Shop,37.7634,-122.38822,False,4.5,https://www.yelp.com/biz/the-sandwich-shop-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,84,[],"['2071 3rd St', 'San Francisco, CA 94107']",94107
popuprestaurants,Latitude 15 Pop-Up,37.7593477,-122.4106402,False,5.0,https://www.yelp.com/biz/latitude-15-pop-up-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,5,[],"['2948 20th St', 'Fl 3', 'San Francisco, CA 94107']",94107
icecream,Miyako Old Fashioned Ice Cream,37.7830991389702,-122.432461963236,False,4.5,https://www.yelp.com/biz/miyako-old-fashioned-ice-cream-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,329,[],"['1470 Fillmore St', 'San Francisco, CA 94118']",94118
tradamerican,The Salad Place,37.72278,-122.43554,False,4.5,https://www.yelp.com/biz/the-salad-place-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,215,"['delivery', 'pickup']","['400 London St', 'San Francisco, CA 94112']",94112
poke,Urban Bowls,37.77811,-122.42247,False,4.0,https://www.yelp.com/biz/urban-bowls-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,49,"['delivery', 'pickup']","['340 Grove St', 'San Francisco, CA 94102']",94102
italian,Cesario's,37.78869,-122.41048,False,3.5,https://www.yelp.com/biz/cesarios-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,380,"['delivery', 'pickup']","['601 Sutter St', 'San Francisco, CA 94102']",94102
coffee,Kissako Tea,37.7852337,-122.4315788,False,4.0,https://www.yelp.com/biz/kissako-tea-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,290,['pickup'],"['1581 Webster St', 'Ste 195', 'San Francisco, CA 94115']",94115
cafes,Cafe 5,37.7859072,-122.4008003,False,4.0,https://www.yelp.com/biz/cafe-5-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,71,[],"['151 3rd St', 'SF MOMA', 'San Francisco, CA 94103']",94103
dimsum,Hang Ah Tea Room,37.7933499,-122.40749,False,3.5,https://www.yelp.com/biz/hang-ah-tea-room-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,752,"['delivery', 'pickup']","['1 Pagoda Pl', 'San Francisco, CA 94108']",94108
popuprestaurants,Eko Kitchen,37.77369,-122.41596,False,4.5,https://www.yelp.com/biz/eko-kitchen-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,25,"['delivery', 'pickup']","['167 11th St', 'San Francisco, CA 94103']",94103
indpak,Chaat Corner,37.7855072251715,-122.408595755696,False,3.5,https://www.yelp.com/biz/chaat-corner-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,349,"['delivery', 'pickup']","['138 Cyril Magnin St', 'San Francisco, CA 94102']",94102
greek,Park Gyros,37.765735,-122.466647,False,3.5,https://www.yelp.com/biz/park-gyros-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,557,"['delivery', 'pickup']","['1201 9th Ave', 'San Francisco, CA 94122']",94122
sandwiches,Irving Subs,37.76405,-122.46933,False,4.5,https://www.yelp.com/biz/irving-subs-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,286,"['delivery', 'pickup']","['1298 12th Ave', 'San Francisco, CA 94122']",94122
cafes,El Cafe,37.742945,-122.481242,False,5.0,https://www.yelp.com/biz/el-cafe-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,55,[],"['1400 Taraval Street 24th Ave', 'San Francisco, CA 94116']",94116
japanese,Hitachino Beer & Wagyu,37.7875050876682,-122.412335090339,False,3.5,https://www.yelp.com/biz/hitachino-beer-and-wagyu-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,150,['delivery'],"['639 Post St', 'San Francisco, CA 94109']",94109
burgers,The Melt,37.783325,-122.408453,False,3.5,https://www.yelp.com/biz/the-melt-san-francisco-9?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,204,[],"['925 Market St', 'San Francisco, CA 94103']",94103
sushi,I Luv Teriyaki & Sushi,37.7662519802004,-122.407908890593,False,3.5,https://www.yelp.com/biz/i-luv-teriyaki-and-sushi-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,221,[],"['270 Potrero Ave', 'San Francisco, CA 94103']",94103
delis,Chile Lindo Empanadas,37.7652456,-122.4184663,False,3.5,https://www.yelp.com/biz/chile-lindo-empanadas-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,214,"['delivery', 'pickup']","['2944 16th St', 'San Francisco, CA 94103']",94103
grocery,Parkside Market,37.7744611,-122.4429527,False,4.5,https://www.yelp.com/biz/parkside-market-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,92,"['delivery', 'pickup']","['1600 Hayes St', 'San Francisco, CA 94117']",94117
coffee,Crossroads Cafe,37.7831325,-122.3890356,False,4.0,https://www.yelp.com/biz/crossroads-cafe-san-francisco-7?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,980,[],"['699 Delancey St', 'San Francisco, CA 94107']",94107
sandwiches,The Grove - Hayes,37.776956859246,-122.42146721515,False,3.5,https://www.yelp.com/biz/the-grove-hayes-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1040,[],"['301 Hayes St', 'San Francisco, CA 94102']",94102
mideastern,Blue Front Cafe,37.77025,-122.44607,False,4.0,https://www.yelp.com/biz/blue-front-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,690,"['delivery', 'pickup']","['1430 Haight St', 'San Francisco, CA 94117']",94117
pizza,Presidio Pizza Company,37.7870314,-122.4399855,False,3.5,https://www.yelp.com/biz/presidio-pizza-company-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,358,"['delivery', 'pickup']","['1862 Divisadero St', 'San Francisco, CA 94115']",94115
filipino,Los Kuyas,37.7282160035107,-122.476862869801,False,4.5,https://www.yelp.com/biz/los-kuyas-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,34,[],"['3251 20th Ave', 'San Francisco, CA 94132']",94132
thai,King's Thai Cuisine #2,37.78325,-122.46315,False,3.0,https://www.yelp.com/biz/kings-thai-cuisine-2-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,213,"['delivery', 'pickup']","['346 Clement St', 'San Francisco, CA 94118']",94118
seafood,Sam's Anchor Cafe,37.8728207589478,-122.456399479355,False,3.5,https://www.yelp.com/biz/sams-anchor-cafe-tiburon?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1252,['delivery'],"['27 Main St', 'Tiburon, CA 94920']",94920
sandwiches,The Sandwich Place,37.76443,-122.4191,False,4.5,https://www.yelp.com/biz/the-sandwich-place-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,278,"['delivery', 'pickup']","['2029 Mission St', 'San Francisco, CA 94110']",94110
hotpot,One Boiling Pot Mixian Noodles,37.7428389158481,-122.478839121759,False,3.0,https://www.yelp.com/biz/one-boiling-pot-mixian-noodles-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,111,"['delivery', 'pickup']","['1155 Taraval St', 'San Francisco, CA 94116']",94116
indpak,The Dosa Brothers,37.7942590415913,-122.399431298777,False,4.5,https://www.yelp.com/biz/the-dosa-brothers-san-francisco-10?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,15,[],"['1 Embarcadero Ctr', 'San Francisco, CA 94111']",94111
newamerican,Barrel House Tavern,37.855213,-122.478827,False,3.5,https://www.yelp.com/biz/barrel-house-tavern-sausalito?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,974,[],"['660 Bridgeway', 'Sausalito, CA 94965']",94965
burgers,Bernal Star,37.7391053365691,-122.417461604127,False,3.5,https://www.yelp.com/biz/bernal-star-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,294,['restaurant_reservation'],"['410 Cortland Ave', 'San Francisco, CA 94110']",94110
foodtrucks,San Pancho's Tacos,37.7402754,-122.4061328,False,4.5,https://www.yelp.com/biz/san-panchos-tacos-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,64,[],"['491 Bayshore Blvd', 'San Francisco, CA 94124']",94124
breakfast_brunch,D’Maize,37.7531,-122.4078,False,4.5,https://www.yelp.com/biz/d-maize-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,56,"['delivery', 'pickup']","['2778 24th St', 'San Francisco, CA 94110']",94110
chinese,Mandarin House SF,37.74153,-122.4228,False,3.5,https://www.yelp.com/biz/mandarin-house-sf-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,170,"['delivery', 'pickup']","['3452 Mission St', 'San Francisco, CA 94110']",94110
vegan,Vegan Picnic,37.79734,-122.43163,False,4.0,https://www.yelp.com/biz/vegan-picnic-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,310,"['delivery', 'pickup']","['1977A Union St', 'San Francisco, CA 94123']",94123
cheese,San Francisco Wine & Cheese,37.7747,-122.42271,False,5.0,https://www.yelp.com/biz/san-francisco-wine-and-cheese-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,96,[],"['141 Gough St', 'San Francisco, CA 94102']",94102
coffee,Philz Coffee,37.7235427,-122.4537285,False,4.0,https://www.yelp.com/biz/philz-coffee-san-francisco-35?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,163,[],"['1110 Ocean Ave', 'San Francisco, CA 94112']",94112
sushi,Sushi Uma,37.76353,-122.48113,False,4.0,https://www.yelp.com/biz/sushi-uma-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,231,"['delivery', 'pickup']","['2146 Irving St', 'San Francisco, CA 94122']",94122
cafes,Slingshot,37.781710067093,-122.417064321143,False,4.5,https://www.yelp.com/biz/slingshot-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,35,[],"['422 Larkin St', 'San Francisco, CA 94102']",94102
coffee,Cafe St. Jorge,37.741612083577,-122.422536600206,False,4.0,https://www.yelp.com/biz/cafe-st-jorge-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,442,[],"['3438 Mission St', 'San Francisco, CA 94110']",94110
thai,Hippie Thai Street Food,37.77039,-122.44569,False,3.5,https://www.yelp.com/biz/hippie-thai-street-food-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,178,"['delivery', 'pickup']","['1418 Haight St', 'San Francisco, CA 94117']",94117
mediterranean,opa cafe,37.783969,-122.441505,False,4.5,https://www.yelp.com/biz/opa-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,266,"['delivery', 'pickup']","['2401 Post St', 'San Francisco, CA 94115']",94115
italian,Rose's Cafe,37.79707,-122.43699,False,3.5,https://www.yelp.com/biz/roses-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,930,[],"['2298 Union St', 'San Francisco, CA 94123']",94123
pizza,Grinders Pizzeria,37.7774206922303,-122.463814810797,False,3.5,https://www.yelp.com/biz/grinders-pizzeria-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,303,"['pickup', 'delivery']","['448 Balboa St', 'San Francisco, CA 94118']",94118
burgers,Burger Bar,37.7872902008062,-122.407428324222,False,3.0,https://www.yelp.com/biz/burger-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2261,"['pickup', 'delivery']","['251 Geary St', 'Fl 6', 'San Francisco, CA 94102']",94102
tea,Chai Bar By David Rio,37.781819251714,-122.410724759102,False,4.0,https://www.yelp.com/biz/chai-bar-by-david-rio-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,449,[],"['1019 Market St', 'San Francisco, CA 94103']",94103
mexican,Panzon,37.7896,-122.39952,False,4.0,https://www.yelp.com/biz/panzon-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,101,[],"['53 Stevenson St', 'San Francisco, CA 94105']",94105
pizza,Baiano Pizzeria,37.7634278795774,-122.466140165719,False,4.0,https://www.yelp.com/biz/baiano-pizzeria-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,318,"['pickup', 'delivery']","['1330 9th Ave', 'San Francisco, CA 94122']",94122
salad,SOMA Eats,37.7868576,-122.3985748,False,4.0,https://www.yelp.com/biz/soma-eats-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,485,"['pickup', 'delivery']","['186 2nd St', 'San Francisco, CA 94105']",94105
seafood,The Trident,37.85359,-122.47861,False,3.5,https://www.yelp.com/biz/the-trident-sausalito?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,868,[],"['558 Bridgeway', 'Sausalito, CA 94965']",94965
thai,Krua Thai,37.76498,-122.42447,False,3.5,https://www.yelp.com/biz/krua-thai-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,377,"['pickup', 'delivery']","['3214 16th St', 'San Francisco, CA 94103']",94103
vietnamese,Sunflower Authentic Vietnamese Restaurant,37.76466,-122.42215,False,3.5,https://www.yelp.com/biz/sunflower-authentic-vietnamese-restaurant-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1138,[],"['3111 16th St', 'San Francisco, CA 94103']",94103
mexican,El Pípila,37.7715833,-122.4048175,False,4.0,https://www.yelp.com/biz/el-p%C3%ADpila-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,60,"['pickup', 'delivery']","['879 Brannan St', 'San Francisco, CA 94103']",94103
japanese,Tao Sushi,37.7211,-122.43786,False,3.5,https://www.yelp.com/biz/tao-sushi-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,493,"['pickup', 'delivery']","['4808 Mission St', 'San Francisco, CA 94112']",94112
mexican,Mestiza Taqueria,37.77959,-122.39777,False,3.5,https://www.yelp.com/biz/mestiza-taqueria-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,166,"['pickup', 'delivery']","['595 Bryant St', 'San Francisco, CA 94107']",94107
grocery,McBaker Market & Deli,37.7774614,-122.4418716,False,5.0,https://www.yelp.com/biz/mcbaker-market-and-deli-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,13,[],"['1800 McAllister St', 'San Francisco, CA 94115']",94115
breakfast_brunch,Egg White Cafe,37.7420708387,-122.422039138,False,5.0,https://www.yelp.com/biz/egg-white-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,26,[],"['3401 Mission St', 'Ste A', 'San Francisco, CA 94110']",94110
pubs,Gashead Tavern,37.7594345,-122.4189835,False,4.0,https://www.yelp.com/biz/gashead-tavern-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,86,[],"['2351 Mission St', 'San Francisco, CA 94110']",94110
korean,Hwaro,37.72564,-122.4343,False,4.0,https://www.yelp.com/biz/hwaro-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,211,['pickup'],"['4516 Mission St', 'San Francisco, CA 94112']",94112
indpak,Curry Up Now,37.7622586289092,-122.421541772783,False,3.5,https://www.yelp.com/biz/curry-up-now-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,638,"['pickup', 'delivery']","['659 Valencia St', 'San Francisco, CA 94110']",94110
mediterranean,SAJJ Mediterranean,37.79157,-122.40375,False,4.5,https://www.yelp.com/biz/sajj-mediterranean-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,42,"['pickup', 'delivery']","['485 Pine St', 'San Francisco, CA 94104']",94104
hotdogs,Popeyes Louisiana Kitchen,37.77483,-122.438049,False,3.0,https://www.yelp.com/biz/popeyes-louisiana-kitchen-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,198,"['pickup', 'delivery']","['599 Divisadero St', 'San Francisco, CA 94117']",94117
