category,name,latitude,longitude,is_closed,rating,image_url,review_count,transactions,region
sushi,Kui Shin Bo,37.8014,-122.42516,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/bSE1FVW075S9uLzx3m7QPg/o.jpg,143,"['pickup', 'restaurant_reservation', 'delivery']",region
cocktailbars,The Treasury,37.7912937,-122.4010389,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/wJFfCMTGnoW5pVb-7xtf9w/o.jpg,159,[],region
pizza,Za Pizza,37.7985905231944,-122.419042804893,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/olCiohzqhS0V9V6sISp-2A/o.jpg,1108,"['pickup', 'delivery']",region
asianfusion,Crustacean,37.7903,-122.420918,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/PMIDN1XjTQ4EGM8XDVnNXw/o.jpg,1552,['restaurant_reservation'],region
mexican,Los Yaquis,37.7469018579803,-122.413782,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/B24fPDHYkuxUF4NdhZkz0Q/o.jpg,21,"['pickup', 'delivery']",region
japacurry,Tender,37.78405,-122.41795,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/UM-BrTZpwbvZ-YgIK74-JA/o.jpg,64,[],region
chickenshop,MF Chicken,37.8001247,-122.4089244,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/Gp2D1eY0-fpFfC29AwsuDw/o.jpg,20,[],region
cafes,Il Canto Cafe,37.7939884,-122.4006876,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/SbPzt1R2EOq9PacymQglZw/o.jpg,284,[],region
cafes,BiteUnite,37.7633584,-122.4176856,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/Vm3x5NRgnazoyPHkpXwaFg/o.jpg,37,[],region
breakfast_brunch,The Velo Rouge Cafe,37.775456,-122.458237,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/fHzMHhA150cZQT37lXSMqg/o.jpg,717,"['pickup', 'delivery']",region
bars,Alamo Drafthouse Cinema New Mission,37.75619,-122.41934,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/ff1mR_0lV7mBDrMhd4c35A/o.jpg,850,[],region
mexican,Papalote Mexican Grill,37.75194,-122.42094,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/IwiJN_fNaqFWfYr3qpx79A/o.jpg,2188,[],region
asianfusion,The Citrus Club,37.76964,-122.45162,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/pLtF2RAt4ed10f-E3rahuw/o.jpg,1275,"['pickup', 'delivery']",region
chicken_wings,Krispy Krunchy Chicken,37.7367491,-122.3896779,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/NptcKMlFxvMZyg8J5PNWRg/o.jpg,67,"['pickup', 'delivery']",region
vietnamese,Perilla,37.7719136538241,-122.430876999617,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/k1M4hGzGn2hn2O3MTfjCgw/o.jpg,125,"['pickup', 'delivery']",region
sandwiches,Jake's Steaks,37.80054,-122.43298,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/S8TwRSiNObAfD-bK890WYw/o.jpg,679,"['pickup', 'delivery']",region
vietnamese,Golden Lotus,37.7838416865229,-122.417792251626,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/_ewzU3wmSw3M3oT7mPVKeQ/o.jpg,240,[],region
cafes,Sunday at the Museum,37.7796308,-122.4165973,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/rxUfpdK6ep-Zhx4HkSbOag/o.jpg,57,[],region
bars,Commons Club,37.78235,-122.40209,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/mzNwS6Rle3pLMw9T_3pAnA/o.jpg,79,[],region
newamerican,Homage,37.7905005,-122.4034818,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/7_UT0vkNUHua3rGqJcaFig/o.jpg,285,"['pickup', 'delivery']",region
japanese,Onigilly,37.7906871982707,-122.39860187264,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/LS-pI-lgF15dT4QFYaTakA/o.jpg,153,['delivery'],region
sandwiches,Irving Subs,37.76405,-122.46933,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/1yXDZJmr62xhhOEk7MMakw/o.jpg,286,"['pickup', 'delivery']",region
foodtrucks,The Sarap Shop,37.76985,-122.41175,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/1wSptFztSnilx-mRmjjQeg/o.jpg,72,"['pickup', 'delivery']",region
grocery,Haight Street Market,37.77021,-122.44758,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/MmURdAprc6FElOkHaFhoLw/o.jpg,465,[],region
mexican,Tacos Cala,37.7760002,-122.4203666,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/TtbqVlOVwjHxwf82YYzorg/o.jpg,47,[],region
salad,Tender Greens,37.7772819013067,-122.393357740115,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/41dkwm-Xsi8IyeKSqKVjFw/o.jpg,315,[],region
coffee,6th and B,37.77745,-122.46374,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/otPhd0ZM9XCqxsIMK6pPCw/o.jpg,210,['pickup'],region
mexican,CHICA,37.8005166340801,-122.401859387755,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/PsbvsQaWfZi0BjYOQmHDGw/o.jpg,65,['delivery'],region
thai,Khan Toke Thai House,37.779911,-122.483321,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/p2Pw7GlW_u5h8xxMDNqvUg/o.jpg,617,"['pickup', 'delivery']",region
tradamerican,Brickhouse Cafe,37.77965,-122.39523,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/0KiNBoYqTLkfT5HNIFaSEw/o.jpg,1159,"['pickup', 'delivery']",region
ramen,The Ramen Bar,37.7928767316552,-122.397905081563,False,3.0,https://s3-media1.fl.yelpcdn.com/bphoto/J73NiWfGvXslEK2EMIPSbA/o.jpg,622,['pickup'],region
sushi,New Oyaji Restaurant,37.781469,-122.492873,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/Pmm9C5FlIP6m0vmnYGXcBw/o.jpg,163,"['pickup', 'delivery']",region
newamerican,Gibson,37.78447,-122.4096,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/nU5QkGpxn77rL0TY_6jWtg/o.jpg,159,[],region
breakfast_brunch,Friends with Benedicts Pop Up,37.7883068064828,-122.420318606051,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/885HBTOYzgWLmC1MYVgSQg/o.jpg,200,"['pickup', 'restaurant_reservation', 'delivery']",region
spanish,B44 Catalan Bistro,37.79131,-122.40363,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/R24sJlilcJAN9tihb2JSoA/o.jpg,1030,"['pickup', 'restaurant_reservation', 'delivery']",region
vietnamese,Pho Phu Quoc PPQ Beef Noodle House Restaurant,37.76376,-122.47748,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/T1kVn2j8t6tEN4tROS7RAg/o.jpg,1350,"['pickup', 'delivery']",region
burgers,Hamburger Mary's,37.76031,-122.43458,False,3.0,https://s3-media1.fl.yelpcdn.com/bphoto/b2s4P7AFAiTa6eyvHLTigg/o.jpg,276,"['pickup', 'restaurant_reservation', 'delivery']",region
sportsbars,House Rules,37.7972751224801,-122.422142350927,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/5Zxa9uwyz6GnIGDBFuKHUA/o.jpg,68,['restaurant_reservation'],region
coffee,Crossroads Cafe,37.7831325,-122.3890356,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/SGEtp3pB5duaCJYs3P3LTQ/o.jpg,979,[],region
cafes,Slingshot,37.781710067093,-122.417064321143,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/s8RKIv6Fu0rv1cY5LVMbVg/o.jpg,35,[],region
japanese,Glaze Teriyaki,37.80051,-122.43757,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/CA3ct9FxhdNxTcy75tVCpw/o.jpg,186,"['pickup', 'delivery']",region
breakfast_brunch,Eddie's Cafe,37.77707,-122.43792,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/3hUt_eo_6Few2TlYGuMq1g/o.jpg,624,[],region
desserts,Sweet Mango Dessert Cafe,37.78024,-122.47542,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/8g2HUGJ1HQnWyDWhYOUDQw/o.jpg,77,[],region
mideastern,Blue Front Cafe,37.77025,-122.44607,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/kUUVJyP53XEeeiACuB2A2Q/o.jpg,690,"['pickup', 'delivery']",region
mexican,Chicano Nuevo,37.7468705617692,-122.419589459896,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/VX4jf9eBQxYsn8EcBf7lBA/o.jpg,29,[],region
chinese,Elaine's Kitchen,37.7982972,-122.4045086,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/qSGxUqJNRh9TV9r43WeRVg/o.jpg,368,"['pickup', 'delivery']",region
mexican,Underdogs Too,37.74202,-122.5048,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/nizUaCWmQYyscniMP4xfmQ/o.jpg,186,['delivery'],region
japanese,Blowfish Sushi to Die For,37.76196,-122.419169,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/Rrqj-V93NIHow4dQhTz4gQ/o.jpg,8,['restaurant_reservation'],region
burgers,Hall Of Flame Burgers,37.7174879011283,-122.473734660797,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/zETJ45yn7fhkAxv0wFp9JQ/o.jpg,531,"['pickup', 'delivery']",region
hotpot,Fondue Chinoise,37.7982979103372,-122.404444031417,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/TemfrljusZciedj1WbB3hw/o.jpg,83,['restaurant_reservation'],region
italian,Pasquale's Pizza,37.76422,-122.46552,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/3LZehLXPouP7ZAj23jNgzQ/o.jpg,961,"['delivery', 'pickup']",region
mexican,San Jalisco,37.75865,-122.41668,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/8ZZaUHLRhA6o2SIx9LqEeg/o.jpg,772,[],region
chinese,Xiao Loong Restaurant,37.7385499,-122.46884,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/_AoMgTcMuGp25UnRhvFNFg/o.jpg,275,"['delivery', 'pickup']",region
newamerican,Boho Cafe,37.800039,-122.438105,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/dXOIe7bWMUoDzfnM3LKThw/o.jpg,138,[],region
breakfast_brunch,Heavenly Cafe,37.74366,-122.43993,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/LhDecSYJD-IISmE_oMI9nw/o.jpg,45,"['delivery', 'pickup']",region
japanese,Hashiri,37.7831021,-122.4076549,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/MQRZy95Omn6nScKFft7hig/o.jpg,99,[],region
tradamerican,Mel's Kitchen,37.785627,-122.421095,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/9B5P4Haac3MZd-78puJMug/o.jpg,122,[],region
desserts,Sophie's Crepes,37.785048,-122.432093,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/5uxSq7MT79Fikl1-qR4Kug/o.jpg,1680,[],region
vegan,Vegan Picnic,37.79734,-122.43163,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/-UREzw1--rI8MoNMveqBMQ/o.jpg,310,"['delivery', 'pickup']",region
german,Gestalt,37.76469,-122.4233,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/9GIGfPX2Jw8J90CcJUFc3A/o.jpg,530,[],region
sushi,Mizutani Sushi Bar,37.7851982116699,-122.464859008789,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/x6AMoGYqmlA8UdT2A3BaFw/o.jpg,176,"['delivery', 'pickup']",region
bakeries,Kahnfections,37.75873,-122.41502,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/gACYOmpKSco1DMAObekLpw/o.jpg,93,[],region
japanese,Ike's Japanese Kitchen,37.78307,-122.42044,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/Nb6QzFhslh_4gcjt4nQESg/o.jpg,88,"['delivery', 'pickup']",region
chinese,New Dumpling King,37.77559,-122.49449,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/G1rH_7lKNKszwR6xYiyrbg/o.jpg,31,"['delivery', 'pickup']",region
salad,La Fromagerie,37.7905110535375,-122.402407899499,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/6h9cas439u3s3Cndj-feKw/o.jpg,232,"['delivery', 'pickup']",region
french,Mathilde French Bistro,37.7800134026795,-122.402965373019,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/P4n-7ici79n7FUh4DpB3qQ/o.jpg,231,['pickup'],region
tradamerican,Harvey's,37.7607805322717,-122.435256826083,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/Cwo0nZWFHiVidjTIJIHacQ/o.jpg,795,"['delivery', 'pickup']",region
cakeshop,ONE65 Patisserie & Boutique,37.786249,-122.407372,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/j_MOi6qIm_aYAC2YpcSWzQ/o.jpg,122,[],region
streetvendors,The Dosa Brothers,37.7890223310083,-122.402008838536,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/meQfWx0o3dKS8XwDdJnCkg/o.jpg,313,['pickup'],region
sportsbars,Public House,37.7779192442251,-122.391033616811,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/-yIIe0jb6LC5t2YB4SwlrA/o.jpg,525,['pickup'],region
soulfood,Soul Food City,37.783737,-122.4143007,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/wbPfhLUCeZzjQQPDTdbM2A/o.jpg,79,"['delivery', 'pickup']",region
indpak,Ritu Indian Soul Food,37.7523801491968,-122.414512708783,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/hjHVxBGEOX-Yd_aMu-zMCQ/o.jpg,250,"['delivery', 'pickup']",region
japanese,Sushirrito,37.7881060764542,-122.401113824175,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/g4oIV9sIvV0M_bNKgti8Rg/o.jpg,1573,[],region
raw_food,Peña Pachamama,37.79976,-122.41049,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/rwjxqQkgXnTKH8AhF7Etvw/o.jpg,450,"['restaurant_reservation', 'delivery', 'pickup']",region
breakfast_brunch,Lou's Cafe,37.743,-122.48241,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/IaaYCecPCCAyo3FzhaWHQQ/o.jpg,316,"['delivery', 'pickup']",region
cafes,Cafe 5,37.7859072,-122.4008003,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/rTtp3RjsGG81gl9i3YCHLw/o.jpg,71,[],region
newamerican,The Brixton,37.79749,-122.43456,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/TzFrUee-FC6ADueD12pBpw/o.jpg,850,"['restaurant_reservation', 'delivery', 'pickup']",region
japanese,Daigo Sushi,37.782156,-122.485709,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/d5FIiJRl_XzmtqanePBndA/o.jpg,499,"['delivery', 'pickup']",region
salad,SOMA Eats,37.7868576,-122.3985748,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/31a96UlK4cKW8n17kvpupQ/o.jpg,483,"['delivery', 'pickup']",region
thai,Hawker Fare,37.7619934082031,-122.421920776367,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/Qxk8qU7c5rZc51ROEq4Skg/o.jpg,484,"['delivery', 'pickup']",region
breakfast_brunch,Rigolo Café,37.7865423,-122.4511323,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/LTi6Dq2GCZpbwRw9CH2AfQ/o.jpg,603,"['delivery', 'pickup']",region
wine_bars,Bar Crenn,37.79837,-122.43604,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/cL87yLyuCayCXnrraKKo7w/o.jpg,85,[],region
delis,Chile Lindo Empanadas,37.7652456,-122.4184663,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/_bfny73brPhhuZAbdkcOZg/o.jpg,214,"['delivery', 'pickup']",region
filipino,Turo Cafe and Grill,37.72071,-122.4461,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/d0g1-EQ02--ORtp4j4a_xA/o.jpg,90,"['delivery', 'pickup']",region
foodtrucks,San Pancho's Tacos,37.7402754,-122.4061328,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/xn8N8NF3lTD0oanWhHNuug/o.jpg,64,[],region
sportsbars,Connecticut Yankee,37.7648964,-122.3978982,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/mH9ziHuLfrW3EhPvEWcq6Q/o.jpg,499,[],region
mideastern,Saha,37.78775,-122.41793,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/cvnijWp4ye4dQmYTJhlzOg/o.jpg,57,"['delivery', 'pickup']",region
pizza,Acquolina,37.8006138590172,-122.409087941051,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/jtakl4ObMhb5pLmtJavKCw/o.jpg,512,"['delivery', 'pickup']",region
bars,Deck The Halls Bar,37.7874672,-122.4204681,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/m-wE3qjojZPL099fWNc_IA/o.jpg,38,[],region
bars,Westwood,37.8002,-122.43556,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/yxV3GLyJvn3P7kStcbpPaw/o.jpg,62,"['delivery', 'pickup']",region
japanese,The Bar at Kabuki,37.78544,-122.42902,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/-mUBro4yA6yUN8mpHA_O9A/o.jpg,27,[],region
pizza,Nobhill Pizza & Shawarma,37.79085,-122.41979,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/OmkiFvceEJ3nMSHi1XymSA/o.jpg,240,"['delivery', 'pickup']",region
chinese,Zhong Shan Hakka Cuisine,37.74216,-122.49031,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/CrVA0q97sB5xoj5F5_9t-w/o.jpg,14,[],region
latin,Sabor,37.7446726,-122.4203066,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/wsQsO3TtyKvWVnaW8lR0VQ/o.jpg,127,"['delivery', 'pickup']",region
mexican,Tres Tequila Lounge & Mexican Kitchen,37.78015,-122.39132,False,3.0,https://s3-media1.fl.yelpcdn.com/bphoto/ktinbF3VHlelm_lMKXzuVg/o.jpg,1648,[],region
breakfast_brunch,D’Maize,37.7531,-122.4078,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/USEHl2W1wdeOPIY83D3eNA/o.jpg,56,"['delivery', 'pickup']",region
sushi,Sushi Nagai,37.785297,-122.408359,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/gMI4_CwgSo6-HxX8nXvXNg/o.jpg,35,[],region
pizza,Himalayan Pizza and Momo,37.7818311760517,-122.415368333459,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/L5-uYhMn6DtFHZePWbqr2A/o.jpg,133,"['delivery', 'pickup']",region
mexican,Casa Barajas,37.76514,-122.47812,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/Dgw-q308NuaJKUny0FT6_g/o.jpg,48,"['delivery', 'pickup']",region
sushi,GINTO Izakaya Japonaise,37.78846,-122.40294,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/njKrCMyv3S0VLOkOHfMsPA/o.jpg,576,['restaurant_reservation'],region
sushi,GINTO Izakaya Japonaise,37.78846,-122.40294,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/njKrCMyv3S0VLOkOHfMsPA/o.jpg,576,['restaurant_reservation'],region
sushi,Sushi Taka,37.7937107,-122.4045221,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/XyCXoEkKOhZk7e-k-6ZHEg/o.jpg,439,"['delivery', 'pickup']",region
coffee,Cafe St. Jorge,37.741612083577,-122.422536600206,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/swLUXSMTly5gnPurHaOdUw/o.jpg,442,[],region
vegetarian,Lucky Creation Vegetarian Restaurant,37.7951059659376,-122.407378596858,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/UZY3QdYltj9mhM7o3byfTQ/o.jpg,531,[],region
seafood,Sam's Grill & Seafood Restaurant,37.79101,-122.40357,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/fVKJp79_JZ-lxmKjB-YSYA/o.jpg,388,[],region
salvadoran,Express Liquor and Pupuseria,37.780574627831,-122.469850676482,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/ga5yyPkZGXTcEgCwXw4Ywg/o.jpg,104,['pickup'],region
italian,Pazzia Ristorante Italiano,37.7834151615544,-122.398016998777,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/rtDVuyIuxprAjsvqnWFNBA/o.jpg,974,[],region
korean,Brothers Restaurant,37.78135,-122.46377,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/BssiFC8Oazb7lzIrZRTz2Q/o.jpg,1158,[],region
ramen,Kirimachi Ramen,37.7952126223332,-122.397671765717,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/155d507qFU3fdCxZbeOJbQ/o.jpg,405,"['delivery', 'pickup']",region
grocery,Gus's Community Market,37.7640466711282,-122.412807159126,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/rnsfdzcHJtqgdiQdyfEW0Q/o.jpg,217,[],region
vietnamese,Mr East Kitchen,37.7804338,-122.4038163,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/J574d5urWCcxA3df_eZavg/o.jpg,164,"['delivery', 'pickup']",region
foodtrucks,Kokio Republic,37.7697686,-122.4120492,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/k7WEXPRAq9Nobyr8OFRuKw/o.jpg,178,"['delivery', 'pickup']",region
popuprestaurants,Boogaloos - Pop Up,37.7692962437868,-122.452075704932,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/zsOWmP8fxdjAIVphubGOxw/o.jpg,22,[],region
japanese,Sunset Shabu,37.76291,-122.4659,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/VWpzcDhOLtjbzV1D5uA3Ag/o.jpg,78,[],region
noodles,NoodleMe,37.7919839189273,-122.397174574435,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/9T8CXyQbt3rpyyFEulWidg/o.jpg,141,"['delivery', 'pickup']",region
cafes,Cafe Réveille,37.7734805146623,-122.391614224992,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/hil8Z4gmeK2Dez_Z4mJFaA/o.jpg,364,[],region
korean,Hahn's Hibachi Korean BBQ,37.79261,-122.42089,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/aXhPpnmvOM6Xanr5YucZaA/o.jpg,345,[],region
foodtrucks,Chomp Station,37.769813,-122.412017,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/FXQ6oX-tUPmla1TFxe2Zsw/o.jpg,35,[],region
tradamerican,Stacks,37.77651706748,-122.424790594424,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/3FZHuHnXfgVd71nbWBE0iQ/o.jpg,1633,[],region
sushi,Moki's Sushi & Pacific Grill,37.7391002,-122.4155353,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/xhwbgWldQM9249FmXxqJIw/o.jpg,463,[],region
salad,MIXT,37.758405,-122.421097,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/XDqr9UlyKmoEBEVrgpo7rw/o.jpg,134,[],region
italian,Americano,37.79383,-122.3934,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/5pxWRtlGxhXs982wl3EwGw/o.jpg,1019,[],region
coffee,The Point,37.7777857720232,-122.397009568866,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/nwwc2rUaLgetTfdumX1iXg/o.jpg,44,[],region
pizza,Pizzahacker,37.74403,-122.42047,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/fx2PMf2rNoXwT_BAN5HU2A/o.jpg,329,"['delivery', 'pickup']",region
cafes,El Cafe,37.742945,-122.481242,False,5.0,https://s3-media4.fl.yelpcdn.com/bphoto/fx1LmQ9UHMcTLKAJ8_oe2Q/o.jpg,54,[],region
steak,Osso Steakhouse,37.791026,-122.413648,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/W3cZQ9eFBGpCK4VPHm27Nw/o.jpg,751,[],region
diners,Louis',37.779241785519,-122.51281325403,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/BBfKuwAe5ktY5j1IKAyxYA/o.jpg,604,[],region
bars,Bar VIA,37.7792251,-122.3906072,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/EEVEsqFhocK_WFyVU8XBuA/o.jpg,39,[],region
tradamerican,Links Bar & Grill,37.7814527761291,-122.492958605289,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/JZBjyKETMIeAxXV-7EHc9Q/o.jpg,31,"['delivery', 'pickup']",region
delis,Teds Market & Deli,37.77287,-122.41623,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/9AW2PvAfl9noeYa1KkgXrg/o.jpg,471,['pickup'],region
burmese,Rangoon Ruby,37.78085,-122.42014,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/LlM_qb9KnzqGX_6w7-aBLw/o.jpg,184,"['delivery', 'restaurant_reservation', 'pickup']",region
sushi,Hamano Sushi,37.75077,-122.43431,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/1339USbjYfIIfB4HLuiVJQ/o.jpg,396,[],region
japanese,Jin Pot Shabu House,37.78084,-122.47492,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/XfQaTaLGTkXgIjjVq1u2hg/o.jpg,135,[],region
sandwiches,Atlas Cafe,37.75886,-122.4114,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/jsQMgMXw48s-yCZwe6uasw/o.jpg,791,"['delivery', 'pickup']",region
cafes,Word A Cafe,37.73213,-122.39198,False,5.0,https://s3-media2.fl.yelpcdn.com/bphoto/aqBlnCiJaAc4lqpBKf9kTg/o.jpg,43,[],region
thai,Thai Cafe,37.781205,-122.455499,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/rTpW-H1udjU3Bo0iwAhxRg/o.jpg,232,"['delivery', 'pickup']",region
newamerican,Popsons,37.78266,-122.41029,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/Jt4yin58SDdG4LBrGj5pHQ/o.jpg,321,"['delivery', 'pickup']",region
burgers,Super Duper Burgers,37.7914468,-122.403981885008,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/nlQUVXgCsShH2PPjtpdKRw/o.jpg,299,[],region
japanese,YamaSho,37.7864379882812,-122.420883178711,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/y5nkIot9uukcWTNblGZGZg/o.jpg,574,['restaurant_reservation'],region
mexican,Puerto Alegre,37.76413,-122.4221,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/VRYs_mpQv30x1YpcfIe2nQ/o.jpg,1077,[],region
mexican,Taqueria Castillo Mason,37.7836306,-122.408976,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/1QOkkQUQD1E7erlUNTsiSg/o.jpg,253,[],region
poke,Urban Bowls,37.77811,-122.42247,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/QESPvZ1SHW9BinkRrLYz0w/o.jpg,49,"['delivery', 'pickup']",region
